model,seed,horizon,forecast_origin,history_start,history_end,target_year,train_cutoff,topic_id,prediction,actual,predicted_growth,actual_growth
window12,123,3,2019,2008,2019,2022,2019,silk,47.33679962158203,466.0,-156.66320037841797,262.0
window12,123,3,2019,2008,2019,2022,2019,plan,31.132598876953125,244.0,-170.86740112304688,42.0
window12,123,3,2019,2008,2019,2022,2019,可持续发展,45.84688186645508,279.0,-152.15311813354492,81.0
window12,123,3,2019,2008,2019,2022,2019,the middle east,35.044403076171875,236.0,-160.95559692382812,40.0
window12,123,3,2019,2008,2019,2022,2019,carrying,39.142208099365234,93.0,-155.85779190063477,-102.0
window12,123,3,2019,2008,2019,2022,2019,效果,49.347412109375,328.0,-145.652587890625,133.0
window12,123,3,2019,2008,2019,2022,2019,分析,46.71126937866211,212.0,-145.2887306213379,20.0
window12,123,3,2019,2008,2019,2022,2019,reality,47.17571258544922,256.0,-143.82428741455078,65.0
window12,123,3,2019,2008,2019,2022,2019,content,43.937957763671875,255.0,-146.06204223632812,65.0
window12,123,3,2019,2008,2019,2022,2019,middle east,38.428871154785156,197.0,-150.57112884521484,8.0
window12,123,3,2019,2008,2019,2022,2019,服务,48.990421295166016,153.0,-139.00957870483398,-35.0
window12,123,3,2019,2008,2019,2022,2019,source,46.55103302001953,163.0,-140.44896697998047,-24.0
window12,123,3,2019,2008,2019,2022,2019,carrying capacity,38.775367736816406,84.0,-147.2246322631836,-102.0
window12,123,3,2019,2008,2019,2022,2019,数字,48.95689010620117,626.0,-136.04310989379883,441.0
window12,123,3,2019,2008,2019,2022,2019,in the middle,40.03660202026367,174.0,-141.96339797973633,-8.0
window12,123,3,2019,2008,2019,2022,2019,系统综述,47.05165481567383,229.0,-134.94834518432617,47.0
window12,123,3,2019,2008,2019,2022,2019,实践,48.14165115356445,230.0,-129.85834884643555,52.0
window12,123,3,2019,2008,2019,2022,2019,graph,46.15232467651367,223.0,-129.84767532348633,47.0
window12,123,3,2019,2008,2019,2022,2019,outbound,24.29743194580078,108.0,-151.70256805419922,-68.0
window12,123,3,2019,2008,2019,2022,2019,语境,47.42543411254883,258.0,-127.57456588745117,83.0
window12,123,3,2019,2008,2019,2022,2019,框架,42.222190856933594,263.0,-129.7778091430664,91.0
window12,123,3,2019,2008,2019,2022,2019,al jazeera,46.43691635131836,138.0,-124.56308364868164,-33.0
window12,123,3,2019,2008,2019,2022,2019,jazeera,46.43691635131836,138.0,-124.56308364868164,-33.0
window12,123,3,2019,2008,2019,2022,2019,流程,48.69612503051758,221.0,-120.30387496948242,52.0
window12,123,3,2019,2008,2019,2022,2019,belt,47.76886749267578,328.0,-118.23113250732422,162.0
window12,123,3,2019,2008,2019,2022,2019,in the middle east,39.34834289550781,190.0,-125.65165710449219,25.0
window12,123,3,2019,2008,2019,2022,2019,政策,44.55915832519531,255.0,-120.44084167480469,90.0
window12,123,3,2019,2008,2019,2022,2019,软实力,44.291812896728516,177.0,-120.70818710327148,12.0
window12,123,3,2019,2008,2019,2022,2019,marketing,44.96018600463867,345.0,-119.03981399536133,181.0
window12,123,3,2019,2008,2019,2022,2019,religious,47.1865119934082,227.0,-115.8134880065918,64.0
window12,123,3,2019,2008,2019,2022,2019,country,45.43627166748047,254.0,-116.56372833251953,92.0
window12,123,3,2019,2008,2019,2022,2019,islam,49.14960861206055,119.0,-112.85039138793945,-43.0
window12,123,3,2019,2008,2019,2022,2019,urban,42.573612213134766,252.0,-119.42638778686523,90.0
window12,123,5,2019,2008,2019,2024,2019,旅游,89.41543579101562,5508.0,-2941.5845642089844,2477.0
window12,123,5,2019,2008,2019,2024,2019,tour,86.0516128540039,4819.0,-2806.948387145996,1926.0
window12,123,5,2019,2008,2019,2024,2019,文化,86.90765380859375,3099.0,-1617.0923461914062,1395.0
window12,123,5,2019,2008,2019,2024,2019,nation,87.23223114013672,2652.0,-1395.7677688598633,1169.0
window12,123,5,2019,2008,2019,2024,2019,遗产,84.91419982910156,1984.0,-1266.0858001708984,633.0
window12,123,5,2019,2008,2019,2024,2019,阿拉伯,77.8899917602539,1033.0,-752.1100082397461,203.0
window12,123,5,2019,2008,2019,2024,2019,发展,80.23746490478516,1136.0,-675.7625350952148,380.0
window12,123,5,2019,2008,2019,2024,2019,目的地,78.61833953857422,1258.0,-606.3816604614258,573.0
window12,123,5,2019,2008,2019,2024,2019,world,78.84192657470703,645.0,-605.158073425293,-39.0
window12,123,5,2019,2008,2019,2024,2019,view,80.26834106445312,1119.0,-591.7316589355469,447.0
window12,123,5,2019,2008,2019,2024,2019,rate,77.99768829345703,1324.0,-558.002311706543,688.0
window12,123,5,2019,2008,2019,2024,2019,city,76.04486846923828,938.0,-558.9551315307617,303.0
window12,123,5,2019,2008,2019,2024,2019,研究,80.13712310791016,1258.0,-513.8628768920898,664.0
window12,123,5,2019,2008,2019,2024,2019,艺术,80.74694061279297,1274.0,-480.25305938720703,713.0
window12,123,5,2019,2008,2019,2024,2019,site,77.76651763916016,537.0,-476.23348236083984,-17.0
window12,123,5,2019,2008,2019,2024,2019,image,76.6560287475586,952.0,-460.3439712524414,415.0
window12,123,5,2019,2008,2019,2024,2019,社会,76.66984558105469,939.0,-446.3301544189453,416.0
window12,123,5,2019,2008,2019,2024,2019,media,76.76334381103516,821.0,-441.23665618896484,303.0
window12,123,5,2019,2008,2019,2024,2019,search,78.976318359375,976.0,-438.023681640625,459.0
window12,123,5,2019,2008,2019,2024,2019,work,77.19466400146484,684.0,-416.80533599853516,190.0
window12,123,5,2019,2008,2019,2024,2019,中国,75.84773254394531,774.0,-321.1522674560547,377.0
window12,123,5,2019,2008,2019,2024,2019,国家,74.89884948730469,564.0,-318.1011505126953,171.0
window12,123,5,2019,2008,2019,2024,2019,影响,76.42442321777344,699.0,-293.57557678222656,329.0
window12,123,5,2019,2008,2019,2024,2019,挑战,74.18082427978516,666.0,-295.81917572021484,296.0
window12,123,5,2019,2008,2019,2024,2019,text,75.91712951660156,804.0,-287.08287048339844,441.0
window12,123,5,2019,2008,2019,2024,2019,challenges,73.9594955444336,633.0,-271.0405044555664,288.0
window12,123,5,2019,2008,2019,2024,2019,east,51.64039611816406,343.0,-280.35960388183594,11.0
window12,123,5,2019,2008,2019,2024,2019,gene,70.89553833007812,796.0,-257.1044616699219,468.0
window12,123,5,2019,2008,2019,2024,2019,chinese,68.72775268554688,424.0,-258.2722473144531,97.0
window12,123,5,2019,2008,2019,2024,2019,land,71.5723876953125,340.0,-255.4276123046875,13.0
window12,123,5,2019,2008,2019,2024,2019,社交媒体,72.62439727783203,677.0,-245.37560272216797,359.0
window12,123,5,2019,2008,2019,2024,2019,应用,73.59516143798828,495.0,-243.40483856201172,178.0
window12,123,5,2019,2008,2019,2024,2019,power,72.7069091796875,386.0,-237.2930908203125,76.0
window12,123,5,2019,2008,2019,2024,2019,可持续,70.38568878173828,589.0,-239.61431121826172,279.0
window12,123,5,2019,2008,2019,2024,2019,经济,74.99677276611328,564.0,-235.00322723388672,254.0
window12,123,5,2019,2008,2019,2024,2019,road,72.89771270751953,490.0,-222.10228729248047,195.0
window12,123,5,2019,2008,2019,2024,2019,经验,70.54019165039062,473.0,-224.45980834960938,178.0
window12,123,5,2019,2008,2019,2024,2019,管理,74.9592056274414,480.0,-213.0407943725586,192.0
window12,123,5,2019,2008,2019,2024,2019,全球,71.2590560913086,358.0,-214.7409439086914,72.0
window12,123,5,2019,2008,2019,2024,2019,学习,75.1166000366211,568.0,-204.8833999633789,288.0
window12,123,5,2019,2008,2019,2024,2019,change,71.66213989257812,426.0,-206.33786010742188,148.0
window12,123,5,2019,2008,2019,2024,2019,视角,73.59195709228516,668.0,-201.40804290771484,393.0
window12,123,5,2019,2008,2019,2024,2019,遗产旅行,65.34842681884766,378.0,-206.65157318115234,106.0
window12,123,5,2019,2008,2019,2024,2019,地方,73.03883361816406,273.0,-188.96116638183594,11.0
window12,123,5,2019,2008,2019,2024,2019,soft,68.59607696533203,276.0,-191.40392303466797,16.0
window12,123,5,2019,2008,2019,2024,2019,action,51.42097091674805,350.0,-205.57902908325195,93.0
window12,123,5,2019,2008,2019,2024,2019,real,71.5210189819336,541.0,-180.4789810180664,289.0
window12,123,5,2019,2008,2019,2024,2019,state,64.51415252685547,305.0,-187.48584747314453,53.0
window12,123,5,2019,2008,2019,2024,2019,diplomacy,73.08351135253906,494.0,-176.91648864746094,244.0
window12,123,5,2019,2008,2019,2024,2019,mental,74.00848388671875,264.0,-173.99151611328125,16.0
window12,123,5,2019,2008,2019,2024,2019,丝绸之路,70.64933013916016,522.0,-176.35066986083984,275.0
window12,123,5,2019,2008,2019,2024,2019,post,69.12583923339844,546.0,-175.87416076660156,301.0
window12,123,5,2019,2008,2019,2024,2019,formation,73.26470184326172,506.0,-170.73529815673828,262.0
window12,123,5,2019,2008,2019,2024,2019,游客,67.95182037353516,376.0,-176.04817962646484,132.0
window12,123,5,2019,2008,2019,2024,2019,branding,67.1090316772461,314.0,-172.8909683227539,74.0
window12,123,5,2019,2008,2019,2024,2019,relations,70.98108673095703,179.0,-169.01891326904297,-61.0
window12,123,5,2019,2008,2019,2024,2019,place,54.20307922363281,221.0,-183.7969207763672,-17.0
window12,123,5,2019,2008,2019,2024,2019,role,71.51506805419922,649.0,-165.48493194580078,412.0
window12,123,5,2019,2008,2019,2024,2019,conflict,71.71479034423828,174.0,-164.28520965576172,-62.0
window12,123,5,2019,2008,2019,2024,2019,案例研究,67.84465026855469,316.0,-168.1553497314453,80.0
window12,123,5,2019,2008,2019,2024,2019,原真性,70.85708618164062,445.0,-157.14291381835938,217.0
window12,123,5,2019,2008,2019,2024,2019,time,72.11483764648438,391.0,-154.88516235351562,164.0
window12,123,5,2019,2008,2019,2024,2019,product,63.851749420166016,334.0,-161.14825057983398,109.0
window12,123,5,2019,2008,2019,2024,2019,africa,67.66063690185547,242.0,-151.33936309814453,23.0
window12,123,5,2019,2008,2019,2024,2019,sites,69.69657135009766,210.0,-148.30342864990234,-8.0
window12,123,5,2019,2008,2019,2024,2019,language,48.78842544555664,369.0,-162.21157455444336,158.0
window12,123,5,2019,2008,2019,2024,2019,brand,63.63404083251953,297.0,-144.36595916748047,89.0
window12,123,5,2019,2008,2019,2024,2019,silk,68.97115325927734,429.0,-135.02884674072266,225.0
window12,123,5,2019,2008,2019,2024,2019,plan,51.33595275878906,254.0,-150.66404724121094,52.0
window12,123,5,2019,2008,2019,2024,2019,可持续发展,67.40208435058594,371.0,-130.59791564941406,173.0
window12,123,5,2019,2008,2019,2024,2019,the middle east,55.762290954589844,129.0,-140.23770904541016,-67.0
window12,123,5,2019,2008,2019,2024,2019,carrying,60.25395202636719,81.0,-134.7460479736328,-114.0
window12,123,5,2019,2008,2019,2024,2019,效果,71.04691314697266,339.0,-123.95308685302734,144.0
window12,123,5,2019,2008,2019,2024,2019,分析,68.307861328125,253.0,-123.692138671875,61.0
window12,123,5,2019,2008,2019,2024,2019,reality,68.80036926269531,383.0,-122.19963073730469,192.0
window12,123,5,2019,2008,2019,2024,2019,content,65.40093231201172,369.0,-124.59906768798828,179.0
window12,123,5,2019,2008,2019,2024,2019,middle east,59.49028778076172,79.0,-129.50971221923828,-110.0
window12,123,5,2019,2008,2019,2024,2019,服务,70.68022155761719,317.0,-117.31977844238281,129.0
window12,123,5,2019,2008,2019,2024,2019,source,68.14472198486328,163.0,-118.85527801513672,-24.0
window12,123,5,2019,2008,2019,2024,2019,carrying capacity,59.85913848876953,81.0,-126.14086151123047,-105.0
window12,123,5,2019,2008,2019,2024,2019,数字,70.64454650878906,985.0,-114.35545349121094,800.0
window12,123,5,2019,2008,2019,2024,2019,in the middle,61.237464904785156,90.0,-120.76253509521484,-92.0
window12,123,5,2019,2008,2019,2024,2019,系统综述,68.66845703125,195.0,-113.33154296875,13.0
window12,123,5,2019,2008,2019,2024,2019,实践,69.80304718017578,227.0,-108.19695281982422,49.0
window12,123,5,2019,2008,2019,2024,2019,graph,67.72637939453125,396.0,-108.27362060546875,220.0
window12,123,5,2019,2008,2019,2024,2019,outbound,43.38386535644531,54.0,-132.6161346435547,-122.0
window12,123,5,2019,2008,2019,2024,2019,语境,69.06009674072266,281.0,-105.93990325927734,106.0
window12,123,5,2019,2008,2019,2024,2019,框架,63.568458557128906,335.0,-108.4315414428711,163.0
window12,123,5,2019,2008,2019,2024,2019,al jazeera,68.03775024414062,48.0,-102.96224975585938,-123.0
window12,123,5,2019,2008,2019,2024,2019,jazeera,68.03775024414062,65.0,-102.96224975585938,-106.0
window12,123,5,2019,2008,2019,2024,2019,流程,70.37925720214844,180.0,-98.62074279785156,11.0
window12,123,5,2019,2008,2019,2024,2019,belt,69.42585754394531,269.0,-96.57414245605469,103.0
window12,123,5,2019,2008,2019,2024,2019,in the middle east,60.49944305419922,97.0,-104.50055694580078,-68.0
window12,123,5,2019,2008,2019,2024,2019,政策,66.05908203125,254.0,-98.94091796875,89.0
window12,123,5,2019,2008,2019,2024,2019,软实力,65.78483581542969,175.0,-99.21516418457031,10.0
window12,123,5,2019,2008,2019,2024,2019,marketing,66.48037719726562,544.0,-97.51962280273438,380.0
window12,123,5,2019,2008,2019,2024,2019,religious,68.81777954101562,247.0,-94.18222045898438,84.0
window12,123,5,2019,2008,2019,2024,2019,country,66.98518371582031,255.0,-95.01481628417969,93.0
window12,123,5,2019,2008,2019,2024,2019,islam,70.85139465332031,102.0,-91.14860534667969,-60.0
window12,123,5,2019,2008,2019,2024,2019,urban,63.9496955871582,255.0,-98.0503044128418,93.0
window12,2026,1,2019,2008,2019,2020,2019,旅游,44.87692642211914,3486.0,-2986.123073577881,455.0
window12,2026,1,2019,2008,2019,2020,2019,tour,41.167823791503906,3300.0,-2851.832176208496,407.0
window12,2026,1,2019,2008,2019,2020,2019,文化,42.773136138916016,2014.0,-1661.226863861084,310.0
window12,2026,1,2019,2008,2019,2020,2019,nation,43.25554275512695,1766.0,-1439.744457244873,283.0
window12,2026,1,2019,2008,2019,2020,2019,遗产,40.78127670288086,1587.0,-1310.2187232971191,236.0
window12,2026,1,2019,2008,2019,2020,2019,阿拉伯,33.763450622558594,881.0,-796.2365493774414,51.0
window12,2026,1,2019,2008,2019,2020,2019,发展,36.31636428833008,899.0,-719.6836357116699,143.0
window12,2026,1,2019,2008,2019,2020,2019,目的地,34.64623260498047,794.0,-650.3537673950195,109.0
window12,2026,1,2019,2008,2019,2020,2019,world,34.90581512451172,786.0,-649.0941848754883,102.0
window12,2026,1,2019,2008,2019,2020,2019,view,36.505680084228516,905.0,-635.4943199157715,233.0
window12,2026,1,2019,2008,2019,2020,2019,rate,34.114471435546875,683.0,-601.8855285644531,47.0
window12,2026,1,2019,2008,2019,2020,2019,city,32.10285949707031,681.0,-602.8971405029297,46.0
window12,2026,1,2019,2008,2019,2020,2019,研究,36.46759796142578,734.0,-557.5324020385742,140.0
window12,2026,1,2019,2008,2019,2020,2019,艺术,37.20805740356445,646.0,-523.7919425964355,85.0
window12,2026,1,2019,2008,2019,2020,2019,site,33.97450256347656,657.0,-520.0254974365234,103.0
window12,2026,1,2019,2008,2019,2020,2019,image,32.88187789916992,662.0,-504.1181221008301,125.0
window12,2026,1,2019,2008,2019,2020,2019,社会,32.963783264160156,616.0,-490.03621673583984,93.0
window12,2026,1,2019,2008,2019,2020,2019,media,33.05717849731445,576.0,-484.94282150268555,58.0
window12,2026,1,2019,2008,2019,2020,2019,search,35.354637145996094,632.0,-481.6453628540039,115.0
window12,2026,1,2019,2008,2019,2020,2019,work,33.57406997680664,529.0,-460.42593002319336,35.0
window12,2026,1,2019,2008,2019,2020,2019,中国,32.32208251953125,537.0,-364.67791748046875,140.0
window12,2026,1,2019,2008,2019,2020,2019,国家,31.37401008605957,492.0,-361.62598991394043,99.0
window12,2026,1,2019,2008,2019,2020,2019,影响,33.0126953125,466.0,-336.9873046875,96.0
window12,2026,1,2019,2008,2019,2020,2019,挑战,30.710508346557617,476.0,-339.2894916534424,106.0
window12,2026,1,2019,2008,2019,2020,2019,text,32.49981689453125,415.0,-330.50018310546875,52.0
window12,2026,1,2019,2008,2019,2020,2019,challenges,30.546165466308594,451.0,-314.4538345336914,106.0
window12,2026,1,2019,2008,2019,2020,2019,east,12.560088157653809,405.0,-319.4399118423462,73.0
window12,2026,1,2019,2008,2019,2020,2019,gene,27.58932876586914,329.0,-300.41067123413086,1.0
window12,2026,1,2019,2008,2019,2020,2019,chinese,25.540939331054688,359.0,-301.4590606689453,32.0
window12,2026,1,2019,2008,2019,2020,2019,land,28.251693725585938,380.0,-298.74830627441406,53.0
window12,2026,1,2019,2008,2019,2020,2019,社交媒体,29.282339096069336,379.0,-288.71766090393066,61.0
window12,2026,1,2019,2008,2019,2020,2019,应用,30.272794723510742,336.0,-286.72720527648926,19.0
window12,2026,1,2019,2008,2019,2020,2019,power,29.354623794555664,328.0,-280.64537620544434,18.0
window12,2026,1,2019,2008,2019,2020,2019,可持续,27.15277099609375,389.0,-282.84722900390625,79.0
window12,2026,1,2019,2008,2019,2020,2019,经济,31.718276977539062,346.0,-278.28172302246094,36.0
window12,2026,1,2019,2008,2019,2020,2019,road,29.540176391601562,434.0,-265.45982360839844,139.0
window12,2026,1,2019,2008,2019,2020,2019,经验,27.34218978881836,321.0,-267.65781021118164,26.0
window12,2026,1,2019,2008,2019,2020,2019,管理,31.743179321289062,317.0,-256.25682067871094,29.0
window12,2026,1,2019,2008,2019,2020,2019,全球,28.08132553100586,357.0,-257.91867446899414,71.0
window12,2026,1,2019,2008,2019,2020,2019,学习,31.913618087768555,368.0,-248.08638191223145,88.0
window12,2026,1,2019,2008,2019,2020,2019,change,28.465896606445312,327.0,-249.5341033935547,49.0
window12,2026,1,2019,2008,2019,2020,2019,视角,30.38446044921875,368.0,-244.61553955078125,93.0
window12,2026,1,2019,2008,2019,2020,2019,遗产旅行,22.628726959228516,285.0,-249.37127304077148,13.0
window12,2026,1,2019,2008,2019,2020,2019,地方,29.8580322265625,319.0,-232.1419677734375,57.0
window12,2026,1,2019,2008,2019,2020,2019,soft,25.57020378112793,313.0,-234.42979621887207,53.0
window12,2026,1,2019,2008,2019,2020,2019,action,12.405987739562988,263.0,-244.594012260437,6.0
window12,2026,1,2019,2008,2019,2020,2019,real,28.402667999267578,322.0,-223.59733200073242,70.0
window12,2026,1,2019,2008,2019,2020,2019,state,22.05575942993164,277.0,-229.94424057006836,25.0
window12,2026,1,2019,2008,2019,2020,2019,diplomacy,29.894207000732422,333.0,-220.10579299926758,83.0
window12,2026,1,2019,2008,2019,2020,2019,mental,30.928997039794922,344.0,-217.07100296020508,96.0
window12,2026,1,2019,2008,2019,2020,2019,丝绸之路,27.44947624206543,434.0,-219.55052375793457,187.0
window12,2026,1,2019,2008,2019,2020,2019,post,26.131481170654297,341.0,-218.8685188293457,96.0
window12,2026,1,2019,2008,2019,2020,2019,formation,30.177867889404297,316.0,-213.8221321105957,72.0
window12,2026,1,2019,2008,2019,2020,2019,游客,25.040334701538086,304.0,-218.9596652984619,60.0
window12,2026,1,2019,2008,2019,2020,2019,branding,24.243244171142578,239.0,-215.75675582885742,-1.0
window12,2026,1,2019,2008,2019,2020,2019,relations,27.92879295349121,247.0,-212.0712070465088,7.0
window12,2026,1,2019,2008,2019,2020,2019,place,14.35915756225586,285.0,-223.64084243774414,47.0
window12,2026,1,2019,2008,2019,2020,2019,role,28.491233825683594,315.0,-208.5087661743164,78.0
window12,2026,1,2019,2008,2019,2020,2019,conflict,28.63995933532715,255.0,-207.36004066467285,19.0
window12,2026,1,2019,2008,2019,2020,2019,案例研究,25.046457290649414,237.0,-210.9535427093506,1.0
window12,2026,1,2019,2008,2019,2020,2019,原真性,27.812685012817383,264.0,-200.18731498718262,36.0
window12,2026,1,2019,2008,2019,2020,2019,time,29.00493049621582,382.0,-197.99506950378418,155.0
window12,2026,1,2019,2008,2019,2020,2019,product,21.585538864135742,212.0,-203.41446113586426,-13.0
window12,2026,1,2019,2008,2019,2020,2019,africa,24.901283264160156,227.0,-194.09871673583984,8.0
window12,2026,1,2019,2008,2019,2020,2019,sites,26.641956329345703,246.0,-191.3580436706543,28.0
window12,2026,1,2019,2008,2019,2020,2019,language,10.844769477844238,220.0,-200.15523052215576,9.0
window12,2026,1,2019,2008,2019,2020,2019,brand,21.383275985717773,233.0,-186.61672401428223,25.0
window12,2026,1,2019,2008,2019,2020,2019,silk,26.019351959228516,373.0,-177.98064804077148,169.0
window12,2026,1,2019,2008,2019,2020,2019,plan,12.49522876739502,213.0,-189.50477123260498,11.0
window12,2026,1,2019,2008,2019,2020,2019,可持续发展,24.748708724975586,212.0,-173.2512912750244,14.0
window12,2026,1,2019,2008,2019,2020,2019,the middle east,15.524311065673828,221.0,-180.47568893432617,25.0
window12,2026,1,2019,2008,2019,2020,2019,carrying,18.745010375976562,211.0,-176.25498962402344,16.0
window12,2026,1,2019,2008,2019,2020,2019,效果,28.18705177307129,271.0,-166.8129482269287,76.0
window12,2026,1,2019,2008,2019,2020,2019,分析,25.614221572875977,212.0,-166.38577842712402,20.0
window12,2026,1,2019,2008,2019,2020,2019,reality,25.99736213684082,209.0,-165.00263786315918,18.0
window12,2026,1,2019,2008,2019,2020,2019,content,22.908981323242188,210.0,-167.0910186767578,20.0
window12,2026,1,2019,2008,2019,2020,2019,middle east,18.117755889892578,203.0,-170.88224411010742,14.0
window12,2026,1,2019,2008,2019,2020,2019,服务,27.859188079833984,179.0,-160.14081192016602,-9.0
window12,2026,1,2019,2008,2019,2020,2019,source,25.455001831054688,213.0,-161.5449981689453,26.0
window12,2026,1,2019,2008,2019,2020,2019,carrying capacity,18.464340209960938,202.0,-167.53565979003906,16.0
window12,2026,1,2019,2008,2019,2020,2019,数字,27.857131958007812,322.0,-157.1428680419922,137.0
window12,2026,1,2019,2008,2019,2020,2019,in the middle,19.442781448364258,190.0,-162.55721855163574,8.0
window12,2026,1,2019,2008,2019,2020,2019,系统综述,25.969228744506836,222.0,-156.03077125549316,40.0
window12,2026,1,2019,2008,2019,2020,2019,实践,27.067890167236328,169.0,-150.93210983276367,-9.0
window12,2026,1,2019,2008,2019,2020,2019,graph,25.155244827270508,179.0,-150.8447551727295,3.0
window12,2026,1,2019,2008,2019,2020,2019,outbound,8.20057201385498,176.0,-167.79942798614502,0.0
window12,2026,1,2019,2008,2019,2020,2019,语境,26.367734909057617,209.0,-148.63226509094238,34.0
window12,2026,1,2019,2008,2019,2020,2019,框架,21.51793098449707,221.0,-150.48206901550293,49.0
window12,2026,1,2019,2008,2019,2020,2019,al jazeera,25.32954978942871,181.0,-145.6704502105713,10.0
window12,2026,1,2019,2008,2019,2020,2019,jazeera,25.32954978942871,181.0,-145.6704502105713,10.0
window12,2026,1,2019,2008,2019,2020,2019,流程,27.676252365112305,194.0,-141.3237476348877,25.0
window12,2026,1,2019,2008,2019,2020,2019,belt,26.68624496459961,236.0,-139.3137550354004,70.0
window12,2026,1,2019,2008,2019,2020,2019,in the middle east,18.907238006591797,181.0,-146.0927619934082,16.0
window12,2026,1,2019,2008,2019,2020,2019,政策,23.65110206604004,161.0,-141.34889793395996,-4.0
window12,2026,1,2019,2008,2019,2020,2019,软实力,23.31291389465332,175.0,-141.68708610534668,10.0
window12,2026,1,2019,2008,2019,2020,2019,marketing,24.050949096679688,217.0,-139.9490509033203,53.0
window12,2026,1,2019,2008,2019,2020,2019,religious,26.160812377929688,153.0,-136.8391876220703,-10.0
window12,2026,1,2019,2008,2019,2020,2019,country,24.48332977294922,144.0,-137.51667022705078,-18.0
window12,2026,1,2019,2008,2019,2020,2019,islam,28.15770149230957,166.0,-133.84229850769043,4.0
window12,2026,1,2019,2008,2019,2020,2019,urban,21.863792419433594,187.0,-140.1362075805664,25.0
window12,2026,3,2019,2008,2019,2022,2019,旅游,73.59469604492188,4242.0,-2957.405303955078,1211.0
window12,2026,3,2019,2008,2019,2022,2019,tour,68.88409423828125,3857.0,-2824.1159057617188,964.0
window12,2026,3,2019,2008,2019,2022,2019,文化,71.04000854492188,2521.0,-1632.9599914550781,817.0
window12,2026,3,2019,2008,2019,2022,2019,nation,71.69506072998047,2266.0,-1411.3049392700195,783.0
window12,2026,3,2019,2008,2019,2022,2019,遗产,68.5543441772461,1698.0,-1282.445655822754,347.0
window12,2026,3,2019,2008,2019,2022,2019,阿拉伯,59.47468185424805,784.0,-770.525318145752,-46.0
window12,2026,3,2019,2008,2019,2022,2019,发展,62.87430191040039,907.0,-693.1256980895996,151.0
window12,2026,3,2019,2008,2019,2022,2019,目的地,60.710533142089844,1036.0,-624.2894668579102,351.0
window12,2026,3,2019,2008,2019,2022,2019,world,61.046546936035156,627.0,-622.9534530639648,-57.0
window12,2026,3,2019,2008,2019,2022,2019,view,63.13185119628906,1100.0,-608.8681488037109,428.0
window12,2026,3,2019,2008,2019,2022,2019,rate,60.00379943847656,894.0,-575.9962005615234,258.0
window12,2026,3,2019,2008,2019,2022,2019,city,57.31513595581055,755.0,-577.6848640441895,120.0
window12,2026,3,2019,2008,2019,2022,2019,研究,63.1137809753418,901.0,-530.8862190246582,307.0
window12,2026,3,2019,2008,2019,2022,2019,艺术,64.08232116699219,992.0,-496.9176788330078,431.0
window12,2026,3,2019,2008,2019,2022,2019,site,59.856178283691406,670.0,-494.1438217163086,116.0
window12,2026,3,2019,2008,2019,2022,2019,image,58.394962310791016,783.0,-478.605037689209,246.0
window12,2026,3,2019,2008,2019,2022,2019,社会,58.493263244628906,727.0,-464.5067367553711,204.0
window12,2026,3,2019,2008,2019,2022,2019,media,58.62489700317383,588.0,-459.3751029968262,70.0
window12,2026,3,2019,2008,2019,2022,2019,search,61.682212829589844,797.0,-455.31778717041016,280.0
window12,2026,3,2019,2008,2019,2022,2019,work,59.31370162963867,623.0,-434.6862983703613,129.0
window12,2026,3,2019,2008,2019,2022,2019,中国,57.70685577392578,600.0,-339.2931442260742,203.0
window12,2026,3,2019,2008,2019,2022,2019,国家,56.429908752441406,523.0,-336.5700912475586,130.0
window12,2026,3,2019,2008,2019,2022,2019,影响,58.63302993774414,563.0,-311.36697006225586,193.0
window12,2026,3,2019,2008,2019,2022,2019,挑战,55.542076110839844,597.0,-314.45792388916016,227.0
window12,2026,3,2019,2008,2019,2022,2019,text,57.95329284667969,565.0,-305.0467071533203,202.0
window12,2026,3,2019,2008,2019,2022,2019,challenges,55.33418273925781,553.0,-289.6658172607422,208.0
window12,2026,3,2019,2008,2019,2022,2019,east,29.057743072509766,419.0,-302.94225692749023,87.0
window12,2026,3,2019,2008,2019,2022,2019,gene,51.29633712768555,406.0,-276.70366287231445,78.0
window12,2026,3,2019,2008,2019,2022,2019,chinese,48.45412826538086,325.0,-278.54587173461914,-2.0
window12,2026,3,2019,2008,2019,2022,2019,land,52.20668411254883,380.0,-274.7933158874512,53.0
window12,2026,3,2019,2008,2019,2022,2019,社交媒体,53.63249969482422,452.0,-264.3675003051758,134.0
window12,2026,3,2019,2008,2019,2022,2019,应用,54.972999572753906,470.0,-262.0270004272461,153.0
window12,2026,3,2019,2008,2019,2022,2019,power,53.74672317504883,334.0,-256.2532768249512,24.0
window12,2026,3,2019,2008,2019,2022,2019,可持续,50.70172119140625,443.0,-259.29827880859375,133.0
window12,2026,3,2019,2008,2019,2022,2019,经济,56.92683410644531,467.0,-253.0731658935547,157.0
window12,2026,3,2019,2008,2019,2022,2019,road,54.02379608154297,555.0,-240.97620391845703,260.0
window12,2026,3,2019,2008,2019,2022,2019,经验,50.97256851196289,403.0,-244.0274314880371,108.0
window12,2026,3,2019,2008,2019,2022,2019,管理,56.97508239746094,413.0,-231.02491760253906,125.0
window12,2026,3,2019,2008,2019,2022,2019,全球,51.98914337158203,377.0,-234.01085662841797,91.0
window12,2026,3,2019,2008,2019,2022,2019,学习,57.21528625488281,564.0,-222.7847137451172,284.0
